,belong
9786,1.0
16020,1.0
9269,1.0
12200,1.0
11709,1.0
14980,1.0
12101,1.0
13921,1.0
5320,1.0
8072,1.0
7581,1.0
12303,1.0
5972,1.0
1493,1.0
15061,1.0
6661,1.0
5981,1.0
14895,1.0
11327,1.0
7999,1.0
1449,1.0
6581,1.0
12329,1.0
3318,1.0
4071,1.0
153,1.0
2839,1.0
5014,1.0
13474,1.0
15970,1.0
414,1.0
9748,1.0
14082,1.0
8854,1.0
12304,1.0
8172,1.0
7965,1.0
1298,1.0
657,1.0
7530,1.0
292,1.0
14248,1.0
7624,1.0
11220,1.0
12367,1.0
10912,1.0
5954,1.0
7292,1.0
12105,1.0
709,1.0
11146,1.0
10735,1.0
1602,1.0
15731,1.0
10712,1.0
12357,1.0
9804,1.0
13791,1.0
5139,1.0
4117,1.0
9116,1.0
9200,1.0
2935,1.0
7294,1.0
16141,1.0
1522,1.0
2524,1.0
8851,1.0
13459,1.0
11511,1.0
4634,1.0
5424,1.0
1458,1.0
8906,1.0
3843,1.0
89,1.0
15404,1.0
596,1.0
5116,1.0
940,1.0
15592,1.0
11724,1.0
12970,1.0
2047,1.0
4266,1.0
2396,1.0
6137,1.0
4218,1.0
6168,1.0
10691,1.0
8329,1.0
2544,1.0
9077,1.0
8712,1.0
32,1.0
10677,1.0
7644,1.0
4966,1.0
15392,1.0
13162,1.0
459,1.0
12004,1.0
13088,1.0
4377,1.0
3842,1.0
2353,1.0
13481,1.0
287,1.0
13713,1.0
9961,1.0
8822,1.0
11757,1.0
8764,1.0
6897,1.0
12709,1.0
8943,1.0
12545,1.0
10355,1.0
15315,1.0
6182,1.0
11479,1.0
15010,1.0
5045,1.0
2348,1.0
2287,1.0
4232,1.0
16261,1.0
4906,1.0
9274,1.0
2660,1.0
5334,1.0
1883,1.0
8494,1.0
1770,1.0
29,1.0
2990,1.0
6735,1.0
328,1.0
12351,1.0
4449,1.0
4753,1.0
4964,1.0
3934,1.0
5146,1.0
12287,1.0
13716,1.0
833,1.0
1008,1.0
14288,1.0
547,1.0
5153,1.0
5443,1.0
14958,1.0
6299,1.0
7923,1.0
9010,1.0
4683,1.0
7573,1.0
12405,1.0
13592,1.0
8870,1.0
10470,1.0
8003,1.0
13638,1.0
5194,1.0
6667,1.0
13711,1.0
7431,1.0
6417,1.0
2037,1.0
1248,1.0
14755,1.0
9540,1.0
1566,1.0
11314,1.0
1294,1.0
11813,1.0
14708,1.0
14866,1.0
12394,1.0
7940,1.0
15402,1.0
2793,1.0
9316,1.0
5946,1.0
13610,1.0
13918,1.0
3503,1.0
3389,1.0
686,1.0
6889,1.0
757,1.0
15456,1.0
15206,1.0
11971,1.0
103,1.0
13952,1.0
8392,1.0
11984,1.0
14148,1.0
12876,1.0
9924,1.0
14264,1.0
14205,1.0
14991,1.0
12372,1.0
1645,1.0
3727,1.0
2811,1.0
5848,1.0
6617,1.0
47,1.0
5818,1.0
6608,1.0
14182,1.0
8094,1.0
2661,1.0
9052,1.0
3742,1.0
11305,1.0
4624,1.0
15528,1.0
15537,1.0
3178,1.0
3904,1.0
5968,1.0
3569,1.0
4911,1.0
4463,1.0
13202,1.0
5751,1.0
5976,1.0
15121,1.0
10033,1.0
6428,1.0
5422,1.0
5208,1.0
5988,1.0
15243,1.0
10398,1.0
2497,1.0
2652,1.0
2769,1.0
11649,1.0
14240,1.0
3715,1.0
628,1.0
10484,1.0
14297,1.0
8755,1.0
15954,1.0
16147,1.0
1530,1.0
3019,1.0
2008,1.0
5862,1.0
6981,1.0
9526,1.0
9028,1.0
1038,1.0
6563,1.0
9282,1.0
4136,1.0
13302,1.0
12766,1.0
4074,1.0
15823,1.0
13899,1.0
3052,1.0
13170,1.0
12262,1.0
8945,1.0
6990,1.0
11125,1.0
5259,1.0
14046,1.0
492,1.0
4977,1.0
14501,1.0
14690,1.0
9557,1.0
2552,1.0
13865,1.0
8958,1.0
282,1.0
12492,1.0
11172,1.0
9906,1.0
15151,1.0
2214,1.0
8804,1.0
1598,1.0
2745,1.0
15955,1.0
353,1.0
10816,1.0
6181,1.0
176,1.0
12275,1.0
842,1.0
980,1.0
14905,1.0
2344,1.0
4072,1.0
12320,1.0
5530,1.0
4319,1.0
159,1.0
10003,1.0
16045,1.0
11127,1.0
9202,1.0
12433,1.0
6813,1.0
6007,1.0
8178,1.0
4030,1.0
3574,1.0
7298,1.0
850,1.0
5131,1.0
14457,1.0
11732,1.0
5786,1.0
7716,1.0
14614,1.0
15437,1.0
6615,1.0
1247,1.0
7605,1.0
7618,1.0
1229,1.0
14141,1.0
4185,1.0
7924,1.0
5624,1.0
220,1.0
8489,1.0
336,1.0
2919,1.0
4189,1.0
14362,1.0
15953,1.0
5917,1.0
3916,1.0
7461,1.0
12208,1.0
15896,1.0
14974,1.0
4294,1.0
301,1.0
1541,1.0
12541,1.0
14513,1.0
5466,1.0
4021,1.0
3465,1.0
330,1.0
1252,1.0
15403,1.0
15967,1.0
2845,1.0
12791,1.0
15493,1.0
3877,1.0
2546,1.0
5028,1.0
13577,1.0
1662,1.0
3364,1.0
2789,1.0
418,1.0
9879,1.0
2235,1.0
14405,1.0
2721,1.0
2361,1.0
10663,1.0
7210,1.0
13920,1.0
11636,1.0
12783,1.0
6560,1.0
9060,1.0
10243,1.0
5694,1.0
9895,1.0
1638,1.0
14854,1.0
1893,1.0
197,1.0
13184,1.0
10877,1.0
11834,1.0
13888,1.0
4819,1.0
11558,1.0
2489,1.0
3371,1.0
3774,1.0
13830,1.0
10493,1.0
8372,1.0
63,1.0
9893,1.0
2882,1.0
5206,1.0
5115,1.0
14642,1.0
4898,1.0
2513,1.0
1944,1.0
11611,1.0
14261,1.0
14601,1.0
9969,1.0
2309,1.0
7080,1.0
3230,1.0
9920,1.0
1744,1.0
10696,1.0
6940,1.0
6515,1.0
13922,1.0
11641,1.0
15840,1.0
8739,1.0
15387,1.0
14536,1.0
4695,1.0
11332,1.0
8083,1.0
3259,1.0
13879,1.0
11222,1.0
4162,1.0
10706,1.0
10818,1.0
3450,1.0
2417,1.0
7286,1.0
15114,1.0
3960,1.0
12934,1.0
604,1.0
3404,1.0
4355,1.0
9062,1.0
2657,1.0
4264,1.0
13034,1.0
5944,1.0
9745,1.0
13423,1.0
13897,1.0
11270,1.0
1703,1.0
1807,1.0
13078,1.0
14343,1.0
2692,1.0
15512,1.0
7242,1.0
7491,1.0
158,1.0
8911,1.0
11005,1.0
1237,1.0
13373,1.0
9814,1.0
8841,1.0
9056,1.0
15882,1.0
5596,1.0
8164,1.0
12418,1.0
2249,1.0
7894,1.0
14286,1.0
5444,1.0
9599,1.0
14793,1.0
8441,1.0
15275,1.0
2623,1.0
16207,1.0
8511,1.0
2039,1.0
13533,1.0
2758,1.0
697,1.0
15476,1.0
8994,1.0
15609,1.0
4101,1.0
3744,1.0
6967,1.0
5481,1.0
11425,1.0
8065,1.0
3761,1.0
690,1.0
779,1.0
5776,1.0
15940,1.0
11344,1.0
7081,1.0
2536,1.0
6928,1.0
11966,1.0
194,1.0
2673,1.0
13,1.0
11943,1.0
6408,1.0
6946,1.0
7277,1.0
15424,1.0
13492,1.0
2622,1.0
11602,1.0
13803,1.0
15616,1.0
15490,1.0
10603,1.0
14426,1.0
6183,1.0
1332,1.0
8771,1.0
12614,1.0
5430,1.0
15947,1.0
12167,1.0
3696,1.0
3408,1.0
6415,1.0
12478,1.0
10124,1.0
13555,1.0
3849,1.0
7199,1.0
15397,1.0
12895,1.0
11699,1.0
11640,1.0
7844,1.0
1725,1.0
13449,1.0
2881,1.0
2589,1.0
6797,1.0
6357,1.0
16169,1.0
8251,1.0
3597,1.0
14038,1.0
10099,1.0
6273,1.0
3369,1.0
7311,1.0
2551,1.0
9648,1.0
4001,1.0
14275,1.0
14553,1.0
2149,1.0
12325,1.0
10517,1.0
12063,1.0
1067,1.0
11292,1.0
10154,1.0
14849,1.0
2064,1.0
7603,1.0
8224,1.0
11251,1.0
10479,1.0
3381,1.0
9152,1.0
15952,1.0
6857,1.0
6773,1.0
7052,1.0
9929,1.0
11284,1.0
2196,1.0
2359,1.0
10557,1.0
15573,1.0
3586,1.0
947,1.0
7073,1.0
978,1.0
3442,1.0
11121,1.0
8898,1.0
862,1.0
13519,1.0
3091,1.0
12823,1.0
5916,1.0
4768,1.0
14555,1.0
520,1.0
11977,1.0
4312,1.0
12381,1.0
5484,1.0
10661,1.0
16106,1.0
14644,1.0
15628,1.0
3053,1.0
6260,1.0
608,1.0
16252,1.0
9503,1.0
1914,1.0
15286,1.0
3789,1.0
8069,1.0
4462,1.0
8198,1.0
12178,1.0
3040,1.0
11387,1.0
8300,1.0
10205,1.0
16159,1.0
10087,1.0
13411,1.0
15902,1.0
10221,1.0
11269,1.0
12633,1.0
8429,1.0
15380,1.0
6655,1.0
10240,1.0
10189,1.0
1375,1.0
1986,1.0
428,1.0
6221,1.0
726,1.0
2947,1.0
10880,1.0
6791,1.0
7980,1.0
11295,1.0
13634,1.0
4745,1.0
9985,1.0
2145,1.0
3031,1.0
544,1.0
6685,1.0
16160,1.0
2055,1.0
15697,1.0
4861,1.0
3688,1.0
7456,1.0
8826,1.0
15353,1.0
3214,1.0
10139,1.0
16068,1.0
14122,1.0
6442,1.0
15818,1.0
1793,1.0
13562,1.0
5497,1.0
14213,1.0
8677,1.0
12437,1.0
1037,1.0
15607,1.0
14613,1.0
2031,1.0
15571,1.0
4469,1.0
15440,1.0
16004,1.0
9775,1.0
15723,1.0
3373,1.0
14976,1.0
8940,1.0
4367,1.0
14453,1.0
2822,1.0
10873,1.0
12961,1.0
6901,1.0
3406,1.0
7492,1.0
5071,1.0
5073,1.0
15094,1.0
12750,1.0
1547,1.0
3447,1.0
13332,1.0
15152,1.0
2707,1.0
4359,1.0
1976,1.0
15008,1.0
225,1.0
12218,1.0
11958,1.0
7036,1.0
15357,1.0
12842,1.0
3579,1.0
5380,1.0
7787,1.0
11119,1.0
14309,1.0
1236,1.0
13708,1.0
1663,1.0
11921,1.0
11349,1.0
14781,1.0
9898,1.0
10004,1.0
501,1.0
9521,1.0
8155,1.0
9809,1.0
4366,1.0
1412,1.0
14231,1.0
10101,1.0
11993,1.0
6381,1.0
6823,1.0
6044,1.0
15936,1.0
7442,1.0
148,1.0
9460,1.0
13108,1.0
349,1.0
12490,1.0
11959,1.0
6060,1.0
4883,1.0
15558,1.0
3585,1.0
5261,1.0
455,1.0
10675,1.0
2274,1.0
12937,1.0
3193,1.0
3249,1.0
8230,1.0
4972,1.0
5712,1.0
255,1.0
7978,1.0
9123,1.0
4713,1.0
11568,1.0
14099,1.0
6241,1.0
5200,1.0
11652,1.0
15796,1.0
5618,1.0
4422,1.0
5350,1.0
8355,1.0
1904,1.0
7814,1.0
14164,1.0
7519,1.0
5771,1.0
1996,1.0
9884,1.0
1475,1.0
6440,1.0
1517,1.0
6048,1.0
12949,1.0
7378,1.0
6818,1.0
13509,1.0
13246,1.0
909,1.0
8194,1.0
10136,1.0
3460,1.0
2435,1.0
5256,1.0
4873,1.0
5013,1.0
11504,1.0
534,1.0
9829,1.0
4639,1.0
8385,1.0
4729,1.0
15854,1.0
16216,1.0
4821,1.0
11177,1.0
10173,1.0
1466,1.0
15240,1.0
12762,1.0
8926,1.0
5960,1.0
2994,1.0
10418,1.0
6883,1.0
12792,1.0
4714,1.0
5181,1.0
3858,1.0
5800,1.0
522,1.0
8767,1.0
9933,1.0
2408,1.0
7563,1.0
15491,1.0
3750,1.0
5476,1.0
14359,1.0
14072,1.0
7607,1.0
316,1.0
12084,1.0
14414,1.0
5370,1.0
4571,1.0
11213,1.0
11227,1.0
14783,1.0
5664,1.0
1460,1.0
11160,1.0
14653,1.0
8564,1.0
531,1.0
14718,1.0
8314,1.0
14598,1.0
14745,1.0
7220,1.0
8553,1.0
10184,1.0
14621,1.0
2477,1.0
12194,1.0
9147,1.0
8939,1.0
8532,1.0
10685,1.0
10850,1.0
11884,1.0
15602,1.0
8916,1.0
1318,1.0
4161,1.0
2172,1.0
792,1.0
9007,1.0
10096,1.0
7127,1.0
8500,1.0
10401,1.0
8776,1.0
2743,1.0
6267,1.0
15179,1.0
14469,1.0
12681,1.0
6388,1.0
3931,1.0
14300,1.0
8014,1.0
11962,1.0
473,1.0
16090,1.0
5584,1.0
10787,1.0
10965,1.0
3550,1.0
11280,1.0
9639,1.0
11169,1.0
3351,1.0
10775,1.0
5666,1.0
12947,1.0
12742,1.0
5419,1.0
5572,1.0
4942,1.0
15085,1.0
9021,1.0
10313,1.0
7928,1.0
7838,1.0
15492,1.0
14052,1.0
8077,1.0
3075,1.0
12016,1.0
2895,1.0
14661,1.0
12984,1.0
10776,1.0
1529,1.0
5608,1.0
6463,1.0
2726,1.0
12879,1.0
10843,1.0
12112,1.0
15274,1.0
5156,1.0
289,1.0
14541,1.0
16190,1.0
7486,1.0
1735,1.0
9280,1.0
10430,1.0
5939,1.0
15991,1.0
8766,1.0
16282,1.0
281,1.0
8930,1.0
4146,1.0
10932,1.0
6004,1.0
13443,1.0
15285,1.0
55,1.0
14658,1.0
10984,1.0
4244,1.0
5536,1.0
14318,1.0
12269,1.0
4949,1.0
3596,1.0
4303,1.0
12067,1.0
1792,1.0
3286,1.0
10722,1.0
1279,1.0
2653,1.0
12674,1.0
4106,1.0
11710,1.0
14628,1.0
5213,1.0
12737,1.0
2927,1.0
3170,1.0
6450,1.0
2316,1.0
179,1.0
5601,1.0
10978,1.0
12757,1.0
8816,1.0
6908,1.0
4600,1.0
2899,1.0
4677,1.0
12348,1.0
7985,1.0
7670,1.0
9476,1.0
12829,1.0
10916,1.0
1575,1.0
9519,1.0
7451,1.0
1543,1.0
7066,1.0
10224,1.0
6018,1.0
8487,1.0
14304,1.0
4415,1.0
7157,1.0
4924,1.0
518,1.0
2852,1.0
1096,1.0
5408,1.0
15817,1.0
15994,1.0
2669,1.0
4321,1.0
6530,1.0
11250,1.0
4688,1.0
11416,1.0
9394,1.0
12206,1.0
5965,1.0
4510,1.0
12479,1.0
5397,1.0
11034,1.0
4951,1.0
10825,1.0
15082,1.0
5749,1.0
13352,1.0
3894,1.0
8278,1.0
8695,1.0
3322,1.0
4057,1.0
3702,1.0
13703,1.0
9871,1.0
6804,1.0
8477,1.0
3161,1.0
11109,1.0
7478,1.0
8019,1.0
10209,1.0
9111,1.0
7417,1.0
1909,1.0
11908,1.0
4128,1.0
4029,1.0
9798,1.0
9420,1.0
9009,1.0
5542,1.0
10671,1.0
12115,1.0
15981,1.0
13521,1.0
13560,1.0
1821,1.0
1275,1.0
11938,1.0
9322,1.0
11590,1.0
11488,1.0
11770,1.0
3315,1.0
3813,1.0
1776,1.0
6945,1.0
14354,1.0
12012,1.0
5330,1.0
7619,1.0
4973,1.0
6069,1.0
15059,1.0
7360,1.0
11671,1.0
15311,1.0
8008,1.0
7756,1.0
11261,1.0
7712,1.0
15742,1.0
11778,1.0
11553,1.0
12547,1.0
9838,1.0
11953,1.0
8349,1.0
1207,1.0
15115,1.0
10222,1.0
13427,1.0
8109,1.0
3134,1.0
12711,1.0
12837,1.0
5855,1.0
12280,1.0
4301,1.0
5230,1.0
2951,1.0
15227,1.0
13960,1.0
410,1.0
4631,1.0
1281,1.0
1786,2.0
8438,2.0
1729,2.0
7494,2.0
2788,2.0
4709,2.0
2542,2.0
8798,2.0
6576,2.0
10922,2.0
10756,2.0
1855,2.0
5294,2.0
15530,2.0
15230,2.0
14962,2.0
12307,2.0
4431,2.0
1652,2.0
5527,2.0
13145,2.0
5900,2.0
3324,2.0
13545,2.0
14488,2.0
8830,2.0
6911,2.0
1834,2.0
6697,2.0
10363,2.0
6796,2.0
8144,2.0
10300,2.0
7050,2.0
11994,2.0
12102,2.0
15831,2.0
11758,2.0
4127,2.0
8206,2.0
3964,2.0
15256,2.0
1182,2.0
14487,2.0
16128,2.0
2363,2.0
13698,2.0
15024,2.0
6616,2.0
2548,2.0
9132,2.0
9781,2.0
10565,2.0
632,2.0
13935,2.0
12597,2.0
3676,2.0
12441,2.0
2232,2.0
7077,2.0
107,2.0
12477,2.0
4955,2.0
15588,2.0
5005,1.0
10170,2.0
15678,2.0
8112,2.0
2141,2.0
4758,2.0
16274,2.0
12028,2.0
9088,2.0
1992,2.0
7386,2.0
14759,2.0
4490,2.0
9902,2.0
6460,2.0
2473,2.0
15326,2.0
627,2.0
15636,2.0
2093,2.0
15066,2.0
16203,2.0
5203,2.0
13883,2.0
14670,2.0
14955,2.0
9913,2.0
13733,2.0
6707,2.0
5617,2.0
7253,2.0
2106,2.0
7191,2.0
8049,2.0
14006,2.0
13834,2.0
66,2.0
16209,2.0
2079,2.0
7972,2.0
6029,2.0
4938,2.0
6409,2.0
8192,2.0
11345,2.0
11920,2.0
1472,2.0
13160,2.0
4458,2.0
15930,2.0
3591,2.0
14334,2.0
14554,2.0
9109,2.0
2644,2.0
12387,2.0
13280,2.0
2119,2.0
2901,2.0
9868,2.0
13699,2.0
3254,2.0
5252,2.0
14963,2.0
6315,2.0
10282,2.0
3124,2.0
4164,2.0
545,2.0
8450,2.0
1771,2.0
14773,2.0
7912,2.0
15331,2.0
14954,2.0
13279,2.0
8680,2.0
8601,2.0
10052,2.0
4437,2.0
5943,2.0
15775,2.0
14576,2.0
1752,2.0
482,2.0
6539,2.0
6597,2.0
8663,2.0
4410,2.0
7766,2.0
14683,2.0
15555,2.0
10126,2.0
15533,2.0
7840,2.0
5959,2.0
10837,2.0
8730,2.0
9551,2.0
8245,2.0
11903,2.0
15794,2.0
15250,2.0
16136,2.0
10166,2.0
15260,2.0
11520,2.0
9441,2.0
13289,2.0
15138,2.0
5884,2.0
6045,2.0
5498,2.0
5055,2.0
10614,2.0
841,2.0
463,2.0
2109,2.0
512,2.0
9973,2.0
3365,2.0
7793,2.0
3640,2.0
2092,2.0
9187,2.0
12930,2.0
12807,2.0
7520,2.0
16000,2.0
14640,2.0
12588,2.0
14993,2.0
9336,2.0
13804,2.0
9355,2.0
8351,2.0
3714,2.0
9457,2.0
284,2.0
7545,2.0
1802,2.0
7873,2.0
10365,2.0
13603,2.0
6755,2.0
16127,2.0
6545,2.0
6053,2.0
9509,2.0
4957,2.0
9222,2.0
10975,2.0
12646,2.0
2129,2.0
8808,2.0
11373,2.0
5108,2.0
4799,1.0
7477,2.0
13656,2.0
4807,2.0
13030,2.0
3350,2.0
11161,2.0
12909,2.0
15219,2.0
511,2.0
2166,2.0
5290,2.0
12825,2.0
2052,2.0
8827,2.0
14415,2.0
5044,2.0
9068,2.0
1578,2.0
7695,2.0
4702,2.0
7705,2.0
8085,2.0
258,2.0
10492,2.0
14744,2.0
217,2.0
655,2.0
15681,2.0
8454,2.0
5138,2.0
7482,2.0
14519,2.0
2703,2.0
6436,2.0
5829,2.0
3335,2.0
2889,2.0
12549,2.0
5779,2.0
1901,2.0
1357,2.0
3947,2.0
15992,2.0
1707,2.0
6611,2.0
15687,2.0
7550,2.0
9556,2.0
11123,2.0
15699,2.0
10781,2.0
14693,2.0
7496,2.0
6170,2.0
3190,1.0
14485,2.0
232,2.0
9827,2.0
198,2.0
10973,2.0
5435,2.0
8594,2.0
3736,2.0
92,2.0
11631,2.0
7747,2.0
3195,2.0
10694,2.0
3297,2.0
14303,2.0
14366,2.0
11875,2.0
6951,2.0
2658,2.0
10530,2.0
4990,2.0
7340,2.0
2702,2.0
11105,2.0
7864,2.0
340,2.0
11696,2.0
13958,2.0
14101,2.0
14217,2.0
890,2.0
4517,2.0
14721,2.0
10667,2.0
9859,2.0
1274,2.0
9810,2.0
3658,2.0
10330,2.0
4674,2.0
14589,2.0
6885,2.0
1006,2.0
11246,2.0
6935,2.0
13219,2.0
9332,2.0
5769,2.0
9385,2.0
5436,2.0
13912,2.0
15414,2.0
53,2.0
5948,2.0
793,2.0
3801,2.0
15271,2.0
15987,2.0
6148,2.0
14798,2.0
4701,2.0
11948,2.0
2505,2.0
5031,2.0
11191,2.0
4000,2.0
12027,2.0
3462,2.0
12938,2.0
801,2.0
3013,2.0
6177,2.0
7369,2.0
8015,2.0
4153,2.0
13186,2.0
14873,2.0
14529,2.0
11064,2.0
15674,2.0
11237,2.0
1902,2.0
4222,2.0
9997,2.0
10990,2.0
1204,2.0
11526,2.0
8143,2.0
12864,2.0
9120,2.0
2532,2.0
16249,2.0
1213,2.0
4700,2.0
14249,2.0
11579,2.0
15778,2.0
5417,2.0
8252,2.0
9097,2.0
14757,2.0
12514,2.0
12224,2.0
1189,2.0
9922,2.0
8037,2.0
2678,2.0
14857,2.0
3330,2.0
11548,2.0
11624,2.0
2402,2.0
9672,2.0
5652,2.0
8087,2.0
9040,2.0
4063,2.0
11209,2.0
514,2.0
7590,2.0
854,2.0
7256,2.0
6896,2.0
4058,2.0
16247,2.0
2297,2.0
2601,2.0
4122,2.0
1509,2.0
5477,2.0
3709,2.0
6573,2.0
5043,2.0
12572,2.0
14179,2.0
5879,2.0
6037,2.0
540,2.0
15968,2.0
8368,2.0
1936,2.0
12849,2.0
11802,2.0
14255,2.0
10200,2.0
12510,2.0
14891,2.0
14160,2.0
1495,2.0
8437,2.0
4080,2.0
7509,2.0
1500,2.0
6421,2.0
6445,2.0
5568,2.0
4401,2.0
16110,2.0
12986,2.0
7484,2.0
4825,2.0
6734,2.0
3143,2.0
13232,2.0
13070,2.0
5472,2.0
8409,2.0
8515,2.0
7846,2.0
14186,2.0
13990,2.0
2958,2.0
7984,2.0
4226,2.0
13122,2.0
15729,2.0
14125,2.0
4763,2.0
14782,2.0
6513,2.0
4664,2.0
5706,2.0
2821,2.0
15889,2.0
7890,2.0
11718,2.0
891,2.0
6801,2.0
4447,2.0
9251,2.0
6691,2.0
7102,2.0
13881,2.0
80,2.0
14189,2.0
12969,2.0
8024,2.0
14801,2.0
4326,2.0
16071,2.0
4715,2.0
10080,2.0
2173,2.0
1862,2.0
7067,2.0
1668,2.0
9488,2.0
14257,2.0
5775,2.0
10983,2.0
4051,2.0
12878,2.0
3310,2.0
6794,2.0
6931,2.0
9661,2.0
14137,2.0
14610,2.0
15367,2.0
15290,2.0
2413,2.0
5957,2.0
2844,2.0
11412,2.0
16064,2.0
13976,2.0
880,2.0
15220,2.0
740,2.0
5258,2.0
4126,2.0
15536,2.0
15639,2.0
2175,2.0
9831,2.0
8078,2.0
6971,2.0
6469,2.0
2185,2.0
8752,2.0
14952,2.0
7636,2.0
1349,2.0
5895,2.0
276,2.0
8089,2.0
13266,2.0
1760,2.0
6173,2.0
5629,2.0
3084,2.0
1158,2.0
11491,2.0
14511,2.0
8835,2.0
6331,2.0
7586,2.0
8988,2.0
269,2.0
7604,2.0
6258,2.0
10635,2.0
15906,2.0
641,2.0
7283,2.0
61,2.0
13604,2.0
7059,2.0
14750,2.0
2228,2.0
4068,2.0
7263,2.0
5099,2.0
1166,2.0
2871,2.0
4298,2.0
8587,2.0
5480,2.0
7193,2.0
9346,2.0
14691,2.0
16250,2.0
14472,2.0
9860,2.0
13574,2.0
6166,2.0
3252,1.0
5700,2.0
7613,2.0
3985,2.0
4866,2.0
15877,2.0
16047,2.0
16129,2.0
6645,2.0
14841,2.0
3045,2.0
8979,2.0
16225,2.0
1196,2.0
758,2.0
10600,2.0
12135,2.0
887,2.0
10799,2.0
14774,2.0
14298,2.0
9751,2.0
2070,2.0
6782,2.0
3305,2.0
8444,2.0
11614,2.0
8009,2.0
12195,2.0
15776,2.0
12740,2.0
13961,2.0
11368,2.0
8584,2.0
666,2.0
15666,2.0
11585,2.0
11906,2.0
3202,2.0
8410,2.0
4444,2.0
3328,2.0
2983,2.0
1676,2.0
3972,2.0
14625,2.0
9511,2.0
15604,2.0
11638,2.0
10042,2.0
1218,2.0
10425,2.0
6592,2.0
8347,2.0
7406,2.0
13773,2.0
12001,2.0
11040,2.0
11983,2.0
6230,2.0
4438,1.0
8495,2.0
2472,2.0
7239,2.0
13357,2.0
7343,2.0
2395,2.0
3111,2.0
9366,1.0
15513,2.0
22,2.0
5325,2.0
86,2.0
1054,2.0
4432,2.0
15608,2.0
15805,2.0
14688,2.0
558,2.0
12663,2.0
1952,2.0
10574,2.0
7734,2.0
5478,2.0
1258,2.0
8647,2.0
4281,2.0
1524,2.0
2275,2.0
3487,2.0
4903,2.0
15375,2.0
13831,2.0
15396,2.0
2025,2.0
14413,1.0
12577,2.0
4338,2.0
8933,2.0
13618,2.0
11354,2.0
2818,2.0
1669,2.0
7675,2.0
11609,2.0
8557,2.0
6071,2.0
14761,2.0
446,2.0
13895,2.0
5239,2.0
4148,2.0
1445,2.0
9498,2.0
15407,2.0
10260,2.0
12958,2.0
10608,2.0
1699,2.0
2187,2.0
997,2.0
5461,2.0
6829,2.0
13846,2.0
5940,2.0
5792,2.0
4597,2.0
10804,2.0
1320,2.0
5112,2.0
5933,2.0
12156,2.0
5524,2.0
759,2.0
10719,2.0
10308,2.0
10496,2.0
3343,2.0
4055,2.0
10809,2.0
15172,2.0
4450,2.0
178,2.0
12015,2.0
11435,2.0
4590,2.0
16215,2.0
4062,2.0
12447,2.0
14829,2.0
12450,2.0
2521,2.0
12066,2.0
7192,2.0
7092,2.0
9186,2.0
13021,2.0
13973,2.0
12732,2.0
7342,2.0
16193,2.0
16223,2.0
11924,2.0
6727,2.0
15908,2.0
5512,2.0
6052,2.0
489,2.0
3900,2.0
13758,2.0
8073,2.0
6317,2.0
9449,2.0
6117,2.0
13668,2.0
1983,2.0
2220,2.0
8226,2.0
6514,2.0
10897,2.0
15680,2.0
9384,2.0
13963,2.0
567,2.0
8044,2.0
9337,2.0
2939,2.0
16243,2.0
852,2.0
126,2.0
11769,2.0
8700,2.0
14504,2.0
1411,2.0
571,2.0
7834,2.0
5709,2.0
6864,2.0
6612,2.0
3229,2.0
559,2.0
11595,2.0
7926,2.0
10010,2.0
7061,2.0
15295,2.0
2929,2.0
13250,2.0
5265,2.0
14,2.0
4925,2.0
3644,2.0
14532,2.0
5913,2.0
4779,2.0
4741,2.0
12691,2.0
10708,2.0
5934,2.0
13456,2.0
7409,2.0
2835,2.0
5303,2.0
11480,2.0
12978,2.0
11195,2.0
12031,2.0
4497,2.0
13704,2.0
8935,2.0
14803,2.0
16103,2.0
5849,2.0
13475,2.0
13797,2.0
14894,2.0
11669,2.0
13513,2.0
10108,2.0
10015,2.0
11919,2.0
10049,2.0
5507,2.0
12234,2.0
4171,2.0
2960,2.0
1098,2.0
7037,2.0
3014,2.0
2368,2.0
2259,2.0
824,2.0
8863,2.0
4195,2.0
15746,2.0
1419,2.0
1043,2.0
14904,2.0
9816,2.0
14944,2.0
13805,2.0
5020,2.0
4708,2.0
13148,2.0
8240,2.0
14480,2.0
4737,2.0
2174,2.0
14736,2.0
4482,2.0
6012,2.0
13248,2.0
3216,2.0
4209,2.0
5235,2.0
13817,2.0
2814,2.0
5000,2.0
10563,2.0
1975,2.0
1627,2.0
8215,2.0
4562,2.0
14711,2.0
3264,2.0
13473,2.0
7315,2.0
16199,2.0
5097,2.0
6500,2.0
10619,2.0
1780,2.0
2732,2.0
12037,2.0
10715,2.0
7966,2.0
12666,2.0
11411,2.0
180,2.0
7806,2.0
6710,2.0
15034,2.0
765,2.0
4236,2.0
13167,2.0
13944,2.0
20,2.0
9036,2.0
11451,2.0
12278,2.0
16257,2.0
13360,2.0
16177,2.0
13664,2.0
13338,2.0
7728,2.0
8591,2.0
536,2.0
13100,2.0
6609,2.0
124,2.0
11815,2.0
4082,2.0
10062,2.0
312,2.0
8615,2.0
794,2.0
15346,2.0
2022,2.0
3627,2.0
5338,2.0
4306,2.0
5880,2.0
4098,2.0
5192,2.0
4008,2.0
2987,2.0
8103,2.0
10981,2.0
1853,2.0
924,2.0
1019,2.0
11196,2.0
897,2.0
12481,2.0
4599,2.0
2843,2.0
5470,2.0
12684,2.0
